Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Romania,Liga 1,2015/2016,21/02/16,18:30,CFR Cluj,Targu Mures,1,0,H,2.94,3.24,2.62,2.94,3.24,2.92,2.65,3.06,2.63
Romania,Liga 1,2015/2016,22/02/16,16:00,Pandurii,CS U. Craiova,1,1,D,2.74,3.11,2.9,2.8,3.18,2.9,2.59,3,2.71
Romania,Liga 1,2015/2016,22/02/16,18:30,Voluntari,FC Steaua Bucuresti,3,1,H,10.63,4.83,1.37,11.5,4.83,1.57,7.66,4.17,1.4
Romania,Liga 1,2015/2016,26/02/16,18:30,Poli Timisoara,Petrolul,1,0,H,2.11,3.25,4,2.21,3.4,4.6,1.97,3.19,3.81
Romania,Liga 1,2015/2016,27/02/16,12:00,CS U. Craiova,CFR Cluj,0,1,A,2.43,3.14,3.34,2.46,3.14,3.5,2.3,2.97,3.16
Romania,Liga 1,2015/2016,27/02/16,18:30,FC Steaua Bucuresti,Poli Iasi,1,1,D,1.46,4.21,9.16,1.51,4.26,9.16,1.44,3.99,7.22
Romania,Liga 1,2015/2016,27/02/16,18:30,Targu Mures,FC Botosani,1,0,H,1.75,3.57,5.61,1.78,3.75,5.62,1.7,3.44,4.82
Romania,Liga 1,2015/2016,28/02/16,16:00,Concordia,Voluntari,1,2,A,3.01,3.41,2.47,3.2,3.41,2.65,2.88,3.17,2.36
Romania,Liga 1,2015/2016,28/02/16,18:30,Astra,Din. Bucuresti,1,1,D,2.34,3.36,3.27,2.4,3.36,3.3,2.25,3.18,3.05
Romania,Liga 1,2015/2016,29/02/16,18:30,FC Viitorul,Pandurii,1,3,A,2.01,3.46,4.12,2.16,3.46,4.45,1.98,3.24,3.67
Romania,Liga 1,2015/2016,04/03/16,18:30,FC Botosani,Petrolul,1,0,H,1.68,3.7,6.04,1.75,3.8,6.7,1.63,3.47,5.3
Romania,Liga 1,2015/2016,05/03/16,16:00,Poli Iasi,CFR Cluj,0,2,A,2.67,3.02,3.08,2.67,3.04,3.2,2.48,2.89,2.98
Romania,Liga 1,2015/2016,05/03/16,18:30,Astra,FC Viitorul,2,0,H,1.99,3.52,4.08,2.25,3.52,4.15,2.02,3.27,3.5
Romania,Liga 1,2015/2016,06/03/16,12:00,CS U. Craiova,Voluntari,3,0,H,1.99,3.4,4.29,2.13,3.4,4.5,1.96,3.2,3.76
Romania,Liga 1,2015/2016,06/03/16,18:30,Din. Bucuresti,FC Steaua Bucuresti,1,1,D,4.34,3.41,1.95,4.5,3.6,2.4,3.79,3.24,1.96
Romania,Liga 1,2015/2016,07/03/16,16:00,Concordia,Poli Timisoara,0,0,D,3.11,3.16,2.55,3.11,3.2,2.78,2.81,2.96,2.53
Romania,Liga 1,2015/2016,07/03/16,18:30,Targu Mures,Pandurii,0,2,A,2.32,3.22,3.46,2.5,3.22,3.46,2.32,3.04,3.01
Romania,Liga 1,2015/2016,11/03/16,18:30,Petrolul,Poli Iasi,1,2,A,3.3,3.03,2.51,3.3,3.1,2.6,2.95,2.96,2.44
Romania,Liga 1,2015/2016,12/03/16,16:00,Voluntari,FC Botosani,1,1,D,2.71,3.07,3,2.71,3.2,3.14,2.49,3.03,2.81
Romania,Liga 1,2015/2016,12/03/16,18:30,Pandurii,FC Viitorul,1,1,D,2.21,3.27,3.68,2.21,3.4,3.88,2.07,3.22,3.4
Romania,Liga 1,2015/2016,13/03/16,16:00,Poli Timisoara,CFR Cluj,2,2,D,3.15,2.92,2.7,3.15,3.1,2.83,2.84,2.91,2.54
Romania,Liga 1,2015/2016,13/03/16,18:30,FC Steaua Bucuresti,Astra,2,0,H,1.86,3.48,4.96,1.95,3.52,5.16,1.8,3.3,4.38
Romania,Liga 1,2015/2016,14/03/16,16:00,Concordia,CS U. Craiova,1,0,H,3.29,3.08,2.49,3.55,3.2,2.51,3.08,3,2.34
Romania,Liga 1,2015/2016,14/03/16,18:30,Targu Mures,Din. Bucuresti,0,0,D,3.47,3.27,2.29,4.95,3.6,2.29,3.5,3.16,2.09
Romania,Liga 1,2015/2016,18/03/16,16:00,Poli Iasi,Voluntari,0,1,A,1.76,3.62,5.4,1.85,3.65,5.41,1.76,3.4,4.53
Romania,Liga 1,2015/2016,18/03/16,18:30,Astra,Targu Mures,1,0,H,1.59,3.92,6.85,1.7,3.92,6.85,1.6,3.62,5.43
Romania,Liga 1,2015/2016,19/03/16,16:00,FC Botosani,Concordia,0,3,A,1.85,3.52,4.81,1.91,3.6,5,1.78,3.38,4.43
Romania,Liga 1,2015/2016,19/03/16,18:30,FC Viitorul,FC Steaua Bucuresti,1,3,A,5.26,3.71,1.75,5.3,3.71,1.82,4.62,3.47,1.72
Romania,Liga 1,2015/2016,20/03/16,13:00,CS U. Craiova,Poli Timisoara,1,0,H,2.03,3.23,4.38,2.03,3.3,5.25,1.9,3.12,4.19
Romania,Liga 1,2015/2016,20/03/16,18:30,Din. Bucuresti,Pandurii,1,1,D,2.21,3.26,3.68,2.35,3.26,3.68,2.18,3.08,3.29
Romania,Liga 1,2015/2016,21/03/16,18:30,CFR Cluj,Petrolul,0,0,D,1.43,4.63,8.67,1.57,4.63,9.6,1.42,4.13,7.45
Romania,Liga 1,2015/2016,29/03/16,18:30,Poli Timisoara,Petrolul,0,1,A,1.77,3.46,5.68,1.83,3.6,5.8,1.73,3.27,4.93
Romania,Liga 1,2015/2016,30/03/16,14:00,Voluntari,CFR Cluj,1,0,H,3.23,3.01,2.58,3.23,3.14,2.61,2.94,2.96,2.44
Romania,Liga 1,2015/2016,30/03/16,16:30,Concordia,Poli Iasi,1,1,D,3.03,3.03,2.7,3.03,3.03,3.25,2.67,2.89,2.74
Romania,Liga 1,2015/2016,30/03/16,19:00,Pandurii,FC Steaua Bucuresti,0,1,A,5.14,3.59,1.79,6,3.82,1.79,4.75,3.43,1.72
Romania,Liga 1,2015/2016,31/03/16,14:00,CS U. Craiova,FC Botosani,2,1,H,2.05,3.28,4.22,2.1,3.35,4.4,1.99,3.16,3.74
Romania,Liga 1,2015/2016,31/03/16,18:30,Targu Mures,FC Viitorul,1,1,D,3.22,3.12,2.5,3.55,3.2,2.5,3.08,3.02,2.33
Romania,Liga 1,2015/2016,01/04/16,18:30,Din. Bucuresti,Astra,1,4,A,2.95,2.99,2.77,2.95,3.15,3.1,2.6,2.99,2.69
Romania,Liga 1,2015/2016,02/04/16,14:30,Petrolul,Voluntari,1,2,A,2.66,3.05,3.06,2.69,3.13,3.18,2.46,2.99,2.88
Romania,Liga 1,2015/2016,02/04/16,17:00,CFR Cluj,Concordia,2,0,H,1.69,3.74,5.88,1.75,3.75,5.89,1.64,3.58,5.09
Romania,Liga 1,2015/2016,03/04/16,16:00,Poli Iasi,CS U. Craiova,3,0,H,2.51,2.88,3.5,2.6,3.1,3.5,2.39,2.87,3.12
Romania,Liga 1,2015/2016,03/04/16,18:30,FC Steaua Bucuresti,Targu Mures,2,1,H,1.32,5.11,13.22,1.32,6.1,13.95,1.28,4.76,10.72
Romania,Liga 1,2015/2016,04/04/16,16:00,FC Botosani,Poli Timisoara,6,1,H,2.07,3.07,4.49,2.1,3.2,4.9,2,3.08,3.85
Romania,Liga 1,2015/2016,04/04/16,18:30,FC Viitorul,Din. Bucuresti,1,2,A,2.22,3.19,3.81,2.25,3.3,3.81,2.11,3.14,3.37
Romania,Liga 1,2015/2016,05/04/16,16:30,Astra,Pandurii,0,0,D,1.84,3.42,5.14,1.85,3.6,5.4,1.77,3.35,4.52
Romania,Liga 1,2015/2016,08/04/16,18:30,Concordia,Petrolul,1,1,D,1.95,3.25,4.74,1.98,3.34,5.1,1.89,3.1,4.28
Romania,Liga 1,2015/2016,09/04/16,13:00,CS U. Craiova,CFR Cluj,1,1,D,2.37,3.11,3.49,2.47,3.15,3.5,2.31,3.01,3.11
Romania,Liga 1,2015/2016,09/04/16,18:30,FC Viitorul,Astra,1,3,A,3.06,3.2,2.56,3.24,3.25,2.7,2.82,3.09,2.43
Romania,Liga 1,2015/2016,10/04/16,15:30,Poli Timisoara,Voluntari,2,1,H,2.49,3.12,3.25,2.61,3.2,3.25,2.41,3,2.94
Romania,Liga 1,2015/2016,10/04/16,18:30,FC Steaua Bucuresti,Din. Bucuresti,1,1,D,1.6,4.04,6.42,1.6,4.1,8.1,1.54,3.75,6.02
Romania,Liga 1,2015/2016,11/04/16,16:00,FC Botosani,Poli Iasi,0,0,D,2.3,3.12,3.65,2.37,3.2,3.75,2.19,3.03,3.35
Romania,Liga 1,2015/2016,11/04/16,18:30,Pandurii,Targu Mures,3,3,D,1.64,3.68,6.57,1.67,3.8,6.57,1.6,3.53,5.65
Romania,Liga 1,2015/2016,15/04/16,18:30,Petrolul,CS U. Craiova,1,0,H,4.72,3.25,1.96,4.72,3.29,2.05,3.95,3.13,1.94
Romania,Liga 1,2015/2016,16/04/16,16:00,CFR Cluj,FC Botosani,6,0,H,2.28,3.17,3.62,2.32,3.25,3.78,2.16,3.07,3.32
Romania,Liga 1,2015/2016,16/04/16,18:30,Astra,FC Steaua Bucuresti,2,0,H,3.79,3.36,2.13,4.15,3.4,2.15,3.53,3.19,2.04
Romania,Liga 1,2015/2016,17/04/16,16:00,Voluntari,Concordia,1,2,A,2.01,3.38,4.23,2.1,3.4,4.5,1.97,3.24,3.69
Romania,Liga 1,2015/2016,17/04/16,18:30,Din. Bucuresti,Targu Mures,1,0,H,2.01,3.31,4.35,2.04,3.4,4.35,1.91,3.26,3.91
Romania,Liga 1,2015/2016,18/04/16,16:00,Poli Iasi,Poli Timisoara,0,0,D,1.74,3.69,5.41,1.8,3.69,5.6,1.72,3.37,4.77
Romania,Liga 1,2015/2016,18/04/16,18:30,FC Viitorul,Pandurii,0,2,A,2.74,3.13,2.9,2.77,3.3,2.94,2.52,3.09,2.72
Romania,Liga 1,2015/2016,22/04/16,18:30,Petrolul,FC Botosani,0,4,A,3.07,3.06,2.65,3.2,3.15,2.65,2.9,3.04,2.43
Romania,Liga 1,2015/2016,23/04/16,16:00,Poli Timisoara,Concordia,1,3,A,2.13,3.25,3.94,2.45,3.35,3.94,2.12,3.11,3.4
Romania,Liga 1,2015/2016,23/04/16,18:30,FC Steaua Bucuresti,FC Viitorul,3,0,H,1.22,6.58,17.02,1.23,6.7,21,1.19,5.89,13.5
Romania,Liga 1,2015/2016,24/04/16,16:00,CFR Cluj,Poli Iasi,0,0,D,2.2,3.18,3.83,2.27,3.2,3.83,2.13,3.08,3.41
Romania,Liga 1,2015/2016,24/04/16,18:30,Pandurii,Din. Bucuresti,0,0,D,2.05,3.3,4.19,2.11,3.4,4.19,2.03,3.17,3.61
Romania,Liga 1,2015/2016,25/04/16,15:30,Voluntari,CS U. Craiova,0,2,A,2.28,3.24,3.53,2.4,3.24,3.75,2.15,3.1,3.35
Romania,Liga 1,2015/2016,25/04/16,18:30,Targu Mures,Astra,1,4,A,7.25,4.9,1.45,8,5.1,1.65,6.53,4.35,1.43
Romania,Liga 1,2015/2016,29/04/16,18:00,FC Botosani,Voluntari,4,2,H,1.7,3.77,5.61,1.83,3.78,5.75,1.67,3.5,4.91
Romania,Liga 1,2015/2016,30/04/16,15:00,Poli Iasi,Petrolul,1,0,H,1.51,4.13,8.1,1.55,4.2,8.5,1.48,3.84,6.58
Romania,Liga 1,2015/2016,30/04/16,17:30,CFR Cluj,Poli Timisoara,5,1,H,1.7,3.87,5.48,1.79,3.87,5.75,1.69,3.53,4.79
Romania,Liga 1,2015/2016,01/05/16,16:00,CS U. Craiova,Concordia,2,0,H,2.11,3.43,3.77,2.17,3.43,4.32,1.99,3.24,3.66
Romania,Liga 1,2015/2016,01/05/16,18:30,FC Steaua Bucuresti,Pandurii,1,1,D,1.72,3.68,5.65,1.72,3.85,6.66,1.62,3.57,5.45
Romania,Liga 1,2015/2016,02/05/16,16:00,FC Viitorul,Targu Mures,6,1,H,1.33,5.78,9.61,1.36,6,11,1.27,5.26,9.11
Romania,Liga 1,2015/2016,02/05/16,18:30,Astra,Din. Bucuresti,4,2,H,3.56,3.6,2.12,3.75,3.6,2.35,3.28,3.26,2.11
Romania,Liga 1,2015/2016,06/05/16,16:00,Petrolul,CFR Cluj,1,0,H,5.02,3.66,1.79,5.02,3.66,2,4.24,3.39,1.8
Romania,Liga 1,2015/2016,06/05/16,18:30,Din. Bucuresti,FC Viitorul,3,3,D,2.43,3.48,3.01,2.43,3.48,3.1,2.32,3.29,2.83
Romania,Liga 1,2015/2016,09/05/16,16:00,Voluntari,Poli Iasi,1,2,A,3.02,3.13,2.63,3.2,3.5,2.85,2.82,3.04,2.45
Romania,Liga 1,2015/2016,09/05/16,18:30,Pandurii,Astra,2,0,H,1.78,3.98,4.61,1.83,4,4.61,1.76,3.72,3.98
Romania,Liga 1,2015/2016,10/05/16,16:00,Concordia,FC Botosani,1,1,D,2.46,3.41,3.02,2.91,3.25,3.02,2.65,3.03,2.61
Romania,Liga 1,2015/2016,10/05/16,18:30,Targu Mures,FC Steaua Bucuresti,1,4,A,12.41,6.96,1.24,15.91,7.6,1.3,11.84,6.52,1.18
Romania,Liga 1,2015/2016,11/05/16,18:30,Poli Timisoara,CS U. Craiova,2,2,D,,,,4,3.55,2.1,3.44,3.26,2.04
Romania,Liga 1,2015/2016,13/05/16,18:30,CFR Cluj,Voluntari,2,1,H,1.54,4.37,6.62,1.55,4.47,7.6,1.5,4.07,5.85
Romania,Liga 1,2015/2016,15/05/16,16:00,Poli Iasi,Concordia,2,3,A,1.75,3.63,5.43,1.83,3.66,5.5,1.72,3.44,4.74
Romania,Liga 1,2015/2016,16/05/16,16:00,Petrolul,Poli Timisoara,3,2,H,1.79,3.65,5.02,1.85,3.75,5.2,1.75,3.49,4.35
Romania,Liga 1,2015/2016,16/05/16,18:30,FC Botosani,CS U. Craiova,2,1,H,2.02,3.62,3.86,2.08,3.62,4.25,1.96,3.39,3.57
Romania,Liga 1,2015/2016,21/05/16,15:00,Voluntari,Petrolul,2,0,H,2.52,3.12,3.2,2.52,3.2,3.38,2.36,3.05,2.97
Romania,Liga 1,2015/2016,21/05/16,17:30,Concordia,CFR Cluj,2,1,H,2.77,3.02,2.94,2.84,3.2,3.2,2.56,2.98,2.77
Romania,Liga 1,2015/2016,22/05/16,15:00,CS U. Craiova,Poli Iasi,3,2,H,2.45,3.15,3.34,2.6,3.2,3.6,2.34,3,3.06
Romania,Liga 1,2015/2016,22/05/16,17:30,Poli Timisoara,FC Botosani,1,4,A,3.28,3.37,2.34,3.66,3.41,2.4,3.04,3.21,2.23
Romania,Liga 1,2015/2016,24/05/16,18:30,Petrolul,Concordia,0,1,A,4.16,3.45,2,4.3,3.65,2.01,3.72,3.32,1.93
Romania,Liga 1,2015/2016,25/05/16,16:00,Voluntari,Poli Timisoara,5,0,H,1.58,3.94,5.17,1.67,4,6.6,1.57,3.74,5.45
Romania,Liga 1,2015/2016,26/05/16,16:00,Poli Iasi,FC Botosani,1,1,D,2.42,3.27,3.22,2.51,3.31,3.3,2.29,3.13,3.02
Romania,Liga 1,2015/2016,26/05/16,18:30,CFR Cluj,CS U. Craiova,4,0,H,2.34,3.45,3.2,2.41,3.5,3.53,2.24,3.26,2.99
Romania,Liga 1,2015/2016,29/05/16,15:00,Concordia,Voluntari,1,1,D,1.64,4.28,5.22,1.69,4.33,5.22,1.64,3.88,4.5
Romania,Liga 1,2015/2016,29/05/16,15:00,CS U. Craiova,Petrolul,2,0,H,,,,1.2,7.48,17.18,1.17,6.44,12.1
Romania,Liga 1,2015/2016,29/05/16,15:00,FC Botosani,CFR Cluj,4,0,H,2.02,3.82,3.66,2.02,3.82,3.85,1.92,3.59,3.42
Romania,Liga 1,2015/2016,29/05/16,15:00,Poli Timisoara,Poli Iasi,2,3,A,,,,15,6.5,1.27,10.96,5.77,1.2
Romania,Liga 1,2015/2016,01/06/16,16:00,Calarasi,UTA Arad,3,1,H,,,,2.14,3.52,3.63,2.01,3.2,3.39
Romania,Liga 1,2015/2016,04/06/16,16:00,UTA Arad,Calarasi,3,1,H,,,,2.4,3.7,3,2.27,3.45,2.67
Romania,Liga 1,2015/2016,08/06/16,16:30,Voluntari,UTA Arad,3,0,H,,,,1.44,5.41,11,1.29,4.91,8.63
Romania,Liga 1,2015/2016,12/06/16,11:00,UTA Arad,Voluntari,1,0,H,3.86,3.95,1.94,4.33,3.95,2.25,3.55,3.59,1.89
Romania,Liga 1,2016/2017,22/07/16,16:30,Voluntari,FC Viitorul,0,1,A,3.39,3.46,2.24,3.47,3.47,2.41,3.1,3.25,2.21
Romania,Liga 1,2016/2017,22/07/16,19:00,Pandurii,CS U. Craiova,2,1,H,2.56,3.2,3.04,2.76,3.2,3.15,2.47,3.06,2.83
Romania,Liga 1,2016/2017,23/07/16,16:30,Gaz Metan Medias,Targu Mures,2,1,H,1.89,3.45,4.72,1.9,3.55,6.1,1.82,3.25,4.43
Romania,Liga 1,2016/2017,23/07/16,19:00,Astra,Din. Bucuresti,1,4,A,2.15,3.39,3.7,2.24,3.5,3.98,2.08,3.21,3.44
Romania,Liga 1,2016/2017,24/07/16,19:00,CFR Cluj,Concordia,2,0,H,1.69,3.84,5.57,1.74,3.84,6.5,1.66,3.56,5.01
Romania,Liga 1,2016/2017,29/07/16,19:00,Poli Iasi,Gaz Metan Medias,3,1,H,1.96,3.26,4.74,2.06,3.26,5.2,1.93,3.09,4.17
Romania,Liga 1,2016/2017,30/07/16,16:30,FC Botosani,CFR Cluj,3,1,H,2.68,3.01,3.08,2.75,3.12,3.25,2.46,2.98,2.91
Romania,Liga 1,2016/2017,30/07/16,19:00,Din. Bucuresti,Poli Timisoara,2,1,H,1.21,7.16,16.11,1.21,7.5,22.78,1.17,6.38,14.52
Romania,Liga 1,2016/2017,31/07/16,15:30,Pandurii,Astra,0,0,D,2.64,2.96,3.18,2.84,3.02,3.25,2.49,2.9,2.95
Romania,Liga 1,2016/2017,31/07/16,18:30,FC Viitorul,FC Steaua Bucuresti,1,3,A,3.33,3.3,2.34,4.36,3.47,2.38,3.28,3.14,2.19
Romania,Liga 1,2016/2017,01/08/16,16:30,CS U. Craiova,Targu Mures,2,1,H,1.5,4.32,7.67,1.52,4.32,8.5,1.46,3.98,6.85
Romania,Liga 1,2016/2017,01/08/16,19:00,Concordia,Voluntari,0,4,A,2.37,3.26,3.31,2.41,3.27,3.58,2.31,3.12,3.03
Romania,Liga 1,2016/2017,05/08/16,16:30,Voluntari,FC Botosani,4,2,H,3.27,3.24,2.41,3.42,3.42,2.41,3.05,3.24,2.23
Romania,Liga 1,2016/2017,05/08/16,19:00,Targu Mures,Poli Iasi,0,3,A,4.75,3.39,1.91,5.1,3.39,2,4.13,3.18,1.9
Romania,Liga 1,2016/2017,06/08/16,17:00,Astra,CS U. Craiova,1,2,A,2.43,3.17,3.29,2.45,3.2,3.5,2.33,3.08,3.01
Romania,Liga 1,2016/2017,06/08/16,19:30,FC Steaua Bucuresti,Concordia,1,0,H,1.26,6.04,13.53,1.29,6.2,16.34,1.26,5.07,11.04
Romania,Liga 1,2016/2017,07/08/16,16:30,Gaz Metan Medias,FC Viitorul,2,1,H,3.74,3.22,2.21,3.88,3.37,2.4,3.21,3.18,2.19
Romania,Liga 1,2016/2017,07/08/16,19:00,Poli Timisoara,Pandurii,1,3,A,6.15,3.8,1.65,6.4,3.87,1.67,5.43,3.65,1.6
Romania,Liga 1,2016/2017,08/08/16,19:00,CFR Cluj,Din. Bucuresti,0,0,D,2.86,3.09,2.79,3.1,3.2,2.98,2.67,2.99,2.64
Romania,Liga 1,2016/2017,12/08/16,19:00,FC Botosani,FC Steaua Bucuresti,0,2,A,3.36,3.33,2.31,3.98,3.4,2.32,3.27,3.23,2.14
Romania,Liga 1,2016/2017,13/08/16,16:30,Concordia,Gaz Metan Medias,1,0,H,2.58,3.24,3,2.72,3.24,3.2,2.45,3.05,2.88
Romania,Liga 1,2016/2017,13/08/16,19:00,Astra,Poli Timisoara,3,1,H,1.43,4.83,7.97,1.45,5,9,1.39,4.47,7.2
Romania,Liga 1,2016/2017,14/08/16,16:30,Pandurii,CFR Cluj,1,1,D,2.61,3.04,3.15,2.61,3.2,3.3,2.43,2.99,2.97
Romania,Liga 1,2016/2017,14/08/16,19:00,FC Viitorul,Targu Mures,3,1,H,1.44,4.73,8.09,1.45,4.76,9.1,1.4,4.42,7
Romania,Liga 1,2016/2017,15/08/16,16:30,CS U. Craiova,Poli Iasi,2,0,H,2.09,3.28,4.03,2.14,3.37,4.1,2.04,3.14,3.64
Romania,Liga 1,2016/2017,15/08/16,19:00,Din. Bucuresti,Voluntari,3,1,H,1.63,4.28,5.5,1.63,4.36,5.85,1.59,3.97,4.98
Romania,Liga 1,2016/2017,18/08/16,16:30,Poli Timisoara,FC Botosani,0,5,A,4.03,3.57,1.99,4.26,3.57,2.04,3.74,3.35,1.94
Romania,Liga 1,2016/2017,19/08/16,19:00,Poli Iasi,FC Viitorul,0,0,D,,,,2.87,3.2,2.96,2.61,3.07,2.69
Romania,Liga 1,2016/2017,20/08/16,16:00,Targu Mures,Concordia,0,1,A,2.94,3.09,2.72,2.98,3.2,2.78,2.77,3,2.58
Romania,Liga 1,2016/2017,20/08/16,19:00,FC Steaua Bucuresti,Din. Bucuresti,1,1,D,1.79,3.69,5.01,1.86,3.69,5.25,1.76,3.45,4.46
Romania,Liga 1,2016/2017,21/08/16,16:00,Voluntari,Pandurii,0,0,D,3.09,3.34,2.45,3.25,3.35,2.52,2.96,3.17,2.34
Romania,Liga 1,2016/2017,21/08/16,18:30,CFR Cluj,Astra,5,1,H,2.34,3.25,3.39,2.36,3.32,3.58,2.24,3.09,3.23
Romania,Liga 1,2016/2017,22/08/16,16:30,Gaz Metan Medias,FC Botosani,0,0,D,3.14,3.14,2.54,3.2,3.2,2.67,2.9,3.04,2.44
Romania,Liga 1,2016/2017,22/08/16,19:00,Poli Timisoara,CS U. Craiova,3,2,H,8.26,4.71,1.43,10.4,4.96,1.45,7.65,4.33,1.39
Romania,Liga 1,2016/2017,26/08/16,16:30,Concordia,Poli Iasi,0,0,D,3.44,3.08,2.41,3.44,3.2,2.61,3.11,2.99,2.34
Romania,Liga 1,2016/2017,26/08/16,19:00,Din. Bucuresti,Gaz Metan Medias,1,1,D,1.59,4.05,6.5,1.62,4.12,7.3,1.54,3.84,5.82
Romania,Liga 1,2016/2017,27/08/16,16:30,Poli Timisoara,CFR Cluj,1,1,D,5.78,4.41,1.58,7,4.5,1.62,5.57,4.01,1.53
Romania,Liga 1,2016/2017,27/08/16,19:00,Pandurii,FC Steaua Bucuresti,0,1,A,4,3.38,2.07,4.33,3.5,2.07,3.82,3.17,1.98
Romania,Liga 1,2016/2017,28/08/16,16:00,CS U. Craiova,FC Viitorul,2,1,H,2.37,3.38,3.19,2.44,3.4,3.42,2.26,3.2,3.07
Romania,Liga 1,2016/2017,28/08/16,19:00,Astra,Voluntari,1,1,D,1.74,3.99,4.91,1.79,3.99,5.2,1.7,3.67,4.5
Romania,Liga 1,2016/2017,29/08/16,19:00,FC Botosani,Targu Mures,4,2,H,1.42,4.96,8.07,1.42,5.15,8.92,1.39,4.6,6.92
Romania,Liga 1,2016/2017,31/08/16,19:00,FC Steaua Bucuresti,Poli Iasi,1,1,D,1.94,3.31,4.9,1.96,3.7,5.8,1.81,3.27,4.57
Romania,Liga 1,2016/2017,09/09/16,18:30,Gaz Metan Medias,Pandurii,1,3,A,2.94,2.93,2.87,3.04,3.1,2.87,2.8,2.95,2.58
Romania,Liga 1,2016/2017,10/09/16,15:30,Voluntari,Poli Timisoara,4,1,H,1.6,4.33,5.83,1.63,4.36,6.5,1.55,3.97,5.29
Romania,Liga 1,2016/2017,10/09/16,18:30,CFR Cluj,CS U. Craiova,0,0,D,2.99,3.08,2.7,2.99,3.2,2.75,2.77,3.03,2.55
Romania,Liga 1,2016/2017,11/09/16,16:00,Poli Iasi,FC Botosani,0,1,A,2.41,3.13,3.4,2.48,3.3,3.5,2.3,3.1,3.09
Romania,Liga 1,2016/2017,11/09/16,18:30,FC Steaua Bucuresti,Astra,1,0,H,1.71,3.83,5.43,1.71,3.97,6,1.63,3.7,5.05
Romania,Liga 1,2016/2017,12/09/16,16:00,FC Viitorul,Concordia,2,1,H,1.57,4.14,6.64,1.59,4.26,7,1.51,3.93,6.04
Romania,Liga 1,2016/2017,12/09/16,18:30,Targu Mures,Din. Bucuresti,2,1,H,4.71,4.05,1.75,5,4.05,1.79,4.39,3.76,1.7
Romania,Liga 1,2016/2017,16/09/16,16:00,FC Botosani,FC Viitorul,1,2,A,2.22,3.56,3.35,2.3,3.72,3.58,2.15,3.37,3.12
Romania,Liga 1,2016/2017,16/09/16,18:30,Pandurii,Targu Mures,1,0,H,1.56,4.12,6.8,1.6,4.12,7,1.53,3.92,5.76
Romania,Liga 1,2016/2017,17/09/16,16:00,CFR Cluj,Voluntari,5,0,H,1.84,3.54,4.86,1.89,3.65,5.25,1.8,3.39,4.31
Romania,Liga 1,2016/2017,17/09/16,18:30,Din. Bucuresti,Poli Iasi,3,1,H,1.69,3.45,6.75,1.78,3.62,6.75,1.67,3.35,5.45
Romania,Liga 1,2016/2017,18/09/16,15:00,CS U. Craiova,Concordia,1,1,D,1.52,4.12,7.82,1.56,4.12,8.3,1.49,3.88,6.64
Romania,Liga 1,2016/2017,18/09/16,18:00,Poli Timisoara,FC Steaua Bucuresti,0,1,A,8.24,4.7,1.44,9.91,5.1,1.44,7.34,4.3,1.41
Romania,Liga 1,2016/2017,19/09/16,18:30,Astra,Gaz Metan Medias,0,2,A,1.78,3.53,5.45,1.78,3.87,6.54,1.68,3.49,5.06
Romania,Liga 1,2016/2017,20/09/16,16:00,Poli Iasi,Pandurii,3,2,H,2.96,3.11,2.7,3.01,3.17,2.8,2.8,2.98,2.56
Romania,Liga 1,2016/2017,20/09/16,18:30,FC Viitorul,Din. Bucuresti,1,1,D,2.64,3.26,2.9,2.74,3.4,2.9,2.5,3.19,2.7
Romania,Liga 1,2016/2017,21/09/16,15:00,Voluntari,CS U. Craiova,0,1,A,3.74,3.26,2.21,3.74,3.44,2.24,3.34,3.18,2.13
Romania,Liga 1,2016/2017,21/09/16,18:30,Concordia,FC Botosani,0,2,A,3.56,3.34,2.22,3.67,3.42,2.29,3.25,3.23,2.15
Romania,Liga 1,2016/2017,22/09/16,14:00,Gaz Metan Medias,Poli Timisoara,1,1,D,1.68,3.83,5.8,1.68,3.97,6.2,1.63,3.65,5.24
Romania,Liga 1,2016/2017,22/09/16,16:30,Targu Mures,Astra,0,2,A,4.05,3.66,1.94,4.76,3.66,1.94,4.19,3.41,1.81
Romania,Liga 1,2016/2017,22/09/16,19:00,FC Steaua Bucuresti,CFR Cluj,1,2,A,1.63,3.77,6.65,1.68,4.3,6.74,1.59,3.69,5.61
Romania,Liga 1,2016/2017,23/09/16,18:30,Pandurii,FC Viitorul,0,1,A,2.35,3.27,3.36,2.45,3.32,3.4,2.28,3.17,3.05
Romania,Liga 1,2016/2017,24/09/16,13:00,CS U. Craiova,FC Botosani,1,0,H,2.01,3.45,4.11,2.05,3.45,4.3,1.96,3.31,3.71
Romania,Liga 1,2016/2017,24/09/16,18:30,Din. Bucuresti,Concordia,0,1,A,1.49,4.67,6.99,1.49,4.75,8.4,1.43,4.23,6.86
Romania,Liga 1,2016/2017,25/09/16,16:00,Poli Timisoara,Targu Mures,0,1,A,2.68,3.25,2.86,2.7,3.27,2.92,2.54,3.15,2.7
Romania,Liga 1,2016/2017,25/09/16,18:30,Voluntari,FC Steaua Bucuresti,2,3,A,7.14,4.23,1.53,7.8,4.33,1.57,6.62,3.95,1.48
